Freq.	I(D1)
2.28034207200038e+001	(-1.45101261496881e+002dB,5.90277979260220e-001°)
2.28559880337539e+001	(-1.45101259369316e+002dB,5.91638613920252e-001°)
2.29086765276773e+001	(-1.45101257231932e+002dB,5.93002384497313e-001°)
2.29614864811232e+001	(-1.45101255054140e+002dB,5.94369296127351e-001°)
2.30144181740847e+001	(-1.45101252896981e+002dB,5.95739360224138e-001°)
2.30674718872003e+001	(-1.45101250729866e+002dB,5.97112581960612e-001°)
2.31206479017555e+001	(-1.45101248552749e+002dB,5.98488968611899e-001°)
2.31739464996844e+001	(-1.45101246365585e+002dB,5.99868527469988e-001°)
2.32273679635707e+001	(-1.45101244168325e+002dB,6.01251265842187e-001°)
2.32809125766497e+001	(-1.45101241960925e+002dB,6.02637191049593e-001°)
2.33345806228096e+001	(-1.45101239743337e+002dB,6.04026310440923e-001°)
2.33883723865931e+001	(-1.45101237515515e+002dB,6.05418631367920e-001°)
2.34422881531988e+001	(-1.45101235277410e+002dB,6.06814161209946e-001°)
2.34963282084826e+001	(-1.45101233028976e+002dB,6.08212907357071e-001°)
2.35504928389597e+001	(-1.45101230770164e+002dB,6.09614877219303e-001°)
2.36047823318053e+001	(-1.45101228470385e+002dB,6.11020076076367e-001°)
2.36591969748571e+001	(-1.45101226190676e+002dB,6.12428515659770e-001°)
2.37137370566161e+001	(-1.45101223900445e+002dB,6.13840201290970e-001°)
2.37684028662483e+001	(-1.45101221599644e+002dB,6.15255140445866e-001°)
2.38231946935865e+001	(-1.45101219288224e+002dB,6.16673340617215e-001°)
2.38781128291313e+001	(-1.45101216966137e+002dB,6.18094809320778e-001°)
2.39331575640534e+001	(-1.45101214633332e+002dB,6.19519554086100e-001°)
2.39883291901945e+001	(-1.45101212289761e+002dB,6.20947582456505e-001°)
2.40436280000689e+001	(-1.45101209935374e+002dB,6.22378901998323e-001°)
2.40990542868655e+001	(-1.45101207570121e+002dB,6.23813520291665e-001°)
2.41546083444489e+001	(-1.45101205193951e+002dB,6.25251444939643e-001°)
2.42102904673613e+001	(-1.45101202806815e+002dB,6.26692683554539e-001°)
2.42661009508237e+001	(-1.45101200378119e+002dB,6.28137241562782e-001°)
2.43220400907377e+001	(-1.45101197968898e+002dB,6.29585131027595e-001°)
2.43781081836871e+001	(-1.45101195548558e+002dB,6.31036357417267e-001°)
2.44343055269393e+001	(-1.45101193117047e+002dB,6.32490928416105e-001°)
2.44906324184470e+001	(-1.45101190674314e+002dB,6.33948851728342e-001°)
2.45470891568498e+001	(-1.45101188220308e+002dB,6.35410135078137e-001°)
2.46036760414758e+001	(-1.45101185754975e+002dB,6.36874786203430e-001°)
2.46603933723429e+001	(-1.45101183278265e+002dB,6.38342812865156e-001°)
2.47172414501608e+001	(-1.45101180790124e+002dB,6.39814222834954e-001°)
2.47742205763324e+001	(-1.45101178290500e+002dB,6.41289023909001e-001°)
2.48313310529552e+001	(-1.45101175748797e+002dB,6.42767221638489e-001°)
2.48885731828234e+001	(-1.45101173226047e+002dB,6.44248828364064e-001°)
2.49459472694291e+001	(-1.45101170691654e+002dB,6.45733849685035e-001°)
2.50034536169638e+001	(-1.45101168145564e+002dB,6.47222293460367e-001°)
2.50610925303206e+001	(-1.45101165587724e+002dB,6.48714167576627e-001°)
2.51188643150953e+001	(-1.45101163018078e+002dB,6.50209479935696e-001°)
2.51767692775881e+001	(-1.45101160436574e+002dB,6.51708238457839e-001°)
2.52348077248053e+001	(-1.45101157843155e+002dB,6.53210451080168e-001°)
2.52929799644609e+001	(-1.45101155237767e+002dB,6.54716125758179e-001°)
2.53512863049786e+001	(-1.45101152620354e+002dB,6.56225270467287e-001°)
2.54097270554925e+001	(-1.45101149990862e+002dB,6.57737893201292e-001°)
2.54683025258499e+001	(-1.45101147318692e+002dB,6.59253999651038e-001°)
2.55270130266120e+001	(-1.45101144664872e+002dB,6.60773602479807e-001°)
2.55858588690559e+001	(-1.45101141998805e+002dB,6.62296707422075e-001°)
2.56448403651767e+001	(-1.45101139320433e+002dB,6.63823322543631e-001°)
2.57039578276881e+001	(-1.45101136629701e+002dB,6.65353455931718e-001°)
2.57632115700252e+001	(-1.45101133926550e+002dB,6.66887115688885e-001°)
2.58226019063454e+001	(-1.45101131210923e+002dB,6.68424309937599e-001°)
2.58821291515304e+001	(-1.45101128482764e+002dB,6.69965046818704e-001°)
2.59417936211876e+001	(-1.45101125742014e+002dB,6.71509334494498e-001°)
2.60015956316522e+001	(-1.45101122988614e+002dB,6.73057181142584e-001°)
2.60615354999884e+001	(-1.45101120191965e+002dB,6.74608592585159e-001°)
2.61216135439915e+001	(-1.45101117413093e+002dB,6.76163581781753e-001°)
2.61818300821893e+001	(-1.45101114621395e+002dB,6.77722154598310e-001°)
2.62421854338439e+001	(-1.45101111816813e+002dB,6.79284319290549e-001°)
2.63026799189533e+001	(-1.45101108999288e+002dB,6.80850084131033e-001°)
2.63633138582533e+001	(-1.45101106168760e+002dB,6.82419457409159e-001°)
2.64240875732189e+001	(-1.45101103325168e+002dB,6.83992447440387e-001°)
2.64850013860665e+001	(-1.45101100468453e+002dB,6.85569062553939e-001°)
2.65460556197548e+001	(-1.45101097598554e+002dB,6.87149311098947e-001°)
2.66072505979875e+001	(-1.45101094684867e+002dB,6.88733199021013e-001°)
2.66685866452142e+001	(-1.45101091788417e+002dB,6.90320739548856e-001°)
2.67300640866326e+001	(-1.45101088878599e+002dB,6.91911938670392e-001°)
2.67916832481898e+001	(-1.45101085955352e+002dB,6.93506804814391e-001°)
2.68534444565845e+001	(-1.45101083018614e+002dB,6.95105346426460e-001°)
2.69153480392686e+001	(-1.45101080068322e+002dB,6.96707571970576e-001°)
2.69773943244486e+001	(-1.45101077104415e+002dB,6.98313489933696e-001°)
2.70395836410879e+001	(-1.45101074126829e+002dB,6.99923108819611e-001°)
2.71019163189079e+001	(-1.45101071135501e+002dB,7.01536437150481e-001°)
2.71643926883902e+001	(-1.45101068099826e+002dB,7.03153480997305e-001°)
2.72270130807785e+001	(-1.45101065080824e+002dB,7.04774253864638e-001°)
2.72897778280798e+001	(-1.45101062047889e+002dB,7.06398761867436e-001°)
2.73526872630665e+001	(-1.45101059000956e+002dB,7.08027013607478e-001°)
2.74157417192782e+001	(-1.45101055939962e+002dB,7.09659017709522e-001°)
2.74789415310234e+001	(-1.45101052864841e+002dB,7.11294782812080e-001°)
2.75422870333811e+001	(-1.45101049775528e+002dB,7.12934317581251e-001°)
2.76057785622029e+001	(-1.45101046671958e+002dB,7.14577630695352e-001°)
2.76694164541145e+001	(-1.45101043554064e+002dB,7.16224730858747e-001°)
2.77332010465178e+001	(-1.45101040391240e+002dB,7.17875624265193e-001°)
2.77971326775923e+001	(-1.45101037244501e+002dB,7.19530324704838e-001°)
2.78612116862971e+001	(-1.45101034083241e+002dB,7.21188838417041e-001°)
2.79254384123728e+001	(-1.45101030907390e+002dB,7.22851174185766e-001°)
2.79898131963430e+001	(-1.45101027716883e+002dB,7.24517340813342e-001°)
2.80543363795165e+001	(-1.45101024511652e+002dB,7.26187347120453e-001°)
2.81190083039888e+001	(-1.45101021291629e+002dB,7.27861201953833e-001°)
2.81838293126439e+001	(-1.45101018056744e+002dB,7.29538914173962e-001°)
2.82487997491564e+001	(-1.45101014776390e+002dB,7.31220490091475e-001°)
2.83139199579932e+001	(-1.45101011511578e+002dB,7.32905943750962e-001°)
2.83791902844149e+001	(-1.45101008231700e+002dB,7.34595281508760e-001°)
2.84446110744785e+001	(-1.45101004936685e+002dB,7.36288512311078e-001°)
2.85101826750385e+001	(-1.45101001626463e+002dB,7.37985645120944e-001°)
2.85759054337488e+001	(-1.45100998300964e+002dB,7.39686688928965e-001°)
2.86417796990652e+001	(-1.45100994960119e+002dB,7.41391652737954e-001°)
2.87078058202463e+001	(-1.45100991603855e+002dB,7.43100545576766e-001°)
2.87739841473560e+001	(-1.45100988201560e+002dB,7.44813373875078e-001°)
2.88403150312654e+001	(-1.45100984814247e+002dB,7.46530151933622e-001°)
2.89067988236541e+001	(-1.45100981411301e+002dB,7.48250886229416e-001°)
2.89734358770126e+001	(-1.45100977992650e+002dB,7.49975585872410e-001°)
2.90402265446438e+001	(-1.45100974558222e+002dB,7.51704259995516e-001°)
2.91071711806654e+001	(-1.45100971107944e+002dB,7.53436917749998e-001°)
2.91742701400110e+001	(-1.45100967641744e+002dB,7.55173568310082e-001°)
2.92415237784327e+001	(-1.45100964159547e+002dB,7.56914220871416e-001°)
2.93089324525025e+001	(-1.45100960630738e+002dB,7.58658881980254e-001°)
2.93764965196146e+001	(-1.45100957116326e+002dB,7.60407566204426e-001°)
2.94442163379869e+001	(-1.45100953585695e+002dB,7.62160280142238e-001°)
2.95120922666632e+001	(-1.45100950038771e+002dB,7.63917033070414e-001°)
2.95801246655148e+001	(-1.45100946475477e+002dB,7.65677834291709e-001°)
2.96483138952427e+001	(-1.45100942895739e+002dB,7.67442693124149e-001°)
2.97166603173796e+001	(-1.45100939299481e+002dB,7.69211618917938e-001°)
2.97851642942912e+001	(-1.45100935656085e+002dB,7.70984618324403e-001°)
2.98538261891789e+001	(-1.45100932026557e+002dB,7.72761706143260e-001°)
2.99226463660812e+001	(-1.45100928380279e+002dB,7.74542889084124e-001°)
2.99916251898758e+001	(-1.45100924717174e+002dB,7.76328176570570e-001°)
3.00607630262816e+001	(-1.45100921037163e+002dB,7.78117578056811e-001°)
3.01300602418605e+001	(-1.45100917340170e+002dB,7.79911103021546e-001°)
3.01995172040194e+001	(-1.45100913626115e+002dB,7.81708760949520e-001°)
3.02691342810123e+001	(-1.45100909894920e+002dB,7.83510561365333e-001°)
3.03389118419420e+001	(-1.45100906115965e+002dB,7.85316511041245e-001°)
3.04088502567621e+001	(-1.45100902350253e+002dB,7.87126625055083e-001°)
3.04789498962791e+001	(-1.45100898567161e+002dB,7.88940910240573e-001°)
3.05492111321544e+001	(-1.45100894766612e+002dB,7.90759376192588e-001°)
3.06196343369060e+001	(-1.45100890948523e+002dB,7.92582032545857e-001°)
3.06902198839108e+001	(-1.45100887112813e+002dB,7.94408888947293e-001°)
3.07609681474063e+001	(-1.45100883259403e+002dB,7.96239955062142e-001°)
3.08318795024928e+001	(-1.45100879357669e+002dB,7.98075237786118e-001°)
3.09029543251352e+001	(-1.45100875468610e+002dB,7.99914752436507e-001°)
3.09741929921651e+001	(-1.45100871561603e+002dB,8.01758505949065e-001°)
3.10455958812828e+001	(-1.45100867636567e+002dB,8.03606508086954e-001°)
3.11171633710594e+001	(-1.45100863693416e+002dB,8.05458768631670e-001°)
3.11888958409386e+001	(-1.45100859732069e+002dB,8.07315297389183e-001°)
3.12607936712388e+001	(-1.45100855721900e+002dB,8.09176101341531e-001°)
3.13328572431551e+001	(-1.45100851723906e+002dB,8.11041196018525e-001°)
3.14050869387614e+001	(-1.45100847707462e+002dB,8.12910588463842e-001°)
3.14774831410124e+001	(-1.45100843672482e+002dB,8.14784288562907e-001°)
3.15500462337455e+001	(-1.45100839618882e+002dB,8.16662306237914e-001°)
3.16227766016830e+001	(-1.45100835546575e+002dB,8.18544651429378e-001°)
3.16956746304341e+001	(-1.45100831455475e+002dB,8.20431334102289e-001°)
3.17687407064969e+001	(-1.45100827314955e+002dB,8.22322361351480e-001°)
3.18419752172605e+001	(-1.45100823186008e+002dB,8.24217748961165e-001°)
3.19153785510068e+001	(-1.45100819038006e+002dB,8.26117504084836e-001°)
3.19889510969132e+001	(-1.45100814870863e+002dB,8.28021636769987e-001°)
3.20626932450539e+001	(-1.45100810684489e+002dB,8.29930157097797e-001°)
3.21366053864024e+001	(-1.45100806478795e+002dB,8.31843075170839e-001°)
3.22106879128335e+001	(-1.45100802223153e+002dB,8.33760398184392e-001°)
3.22849412171255e+001	(-1.45100797978553e+002dB,8.35682142140566e-001°)
3.23593656929620e+001	(-1.45100793714365e+002dB,8.37608314290307e-001°)
3.24339617349341e+001	(-1.45100789430499e+002dB,8.39538924821745e-001°)
3.25087297385426e+001	(-1.45100785126863e+002dB,8.41473983959765e-001°)
3.25836701002001e+001	(-1.45100780803367e+002dB,8.43413501941416e-001°)
3.26587832172328e+001	(-1.45100776459919e+002dB,8.45357489031281e-001°)
3.27340694878830e+001	(-1.45100772065887e+002dB,8.47305952548251e-001°)
3.28095293113111e+001	(-1.45100767682258e+002dB,8.49258908745408e-001°)
3.28851630875975e+001	(-1.45100763278400e+002dB,8.51216364991257e-001°)
3.29609712177449e+001	(-1.45100758854220e+002dB,8.53178331648208e-001°)
3.30369541036806e+001	(-1.45100754409622e+002dB,8.55144819093903e-001°)
3.31131121482583e+001	(-1.45100749944514e+002dB,8.57115837745807e-001°)
3.31894457552602e+001	(-1.45100745428261e+002dB,8.59091395003517e-001°)
3.32659553293996e+001	(-1.45100740921847e+002dB,8.61071507364972e-001°)
3.33426412763226e+001	(-1.45100736394637e+002dB,8.63056182288690e-001°)
3.34195040026106e+001	(-1.45100731846535e+002dB,8.65045430283792e-001°)
3.34965439157819e+001	(-1.45100727277445e+002dB,8.67039261877697e-001°)
3.35737614242946e+001	(-1.45100722687270e+002dB,8.69037687619201e-001°)
3.36511569375482e+001	(-1.45100718045373e+002dB,8.71040715024887e-001°)
3.37287308658860e+001	(-1.45100713412735e+002dB,8.73048360810994e-001°)
3.38064836205973e+001	(-1.45100708758719e+002dB,8.75060632546963e-001°)
3.38844156139194e+001	(-1.45100704083226e+002dB,8.77077540879365e-001°)
3.39625272590400e+001	(-1.45100699386157e+002dB,8.79099096485365e-001°)
3.40408189700992e+001	(-1.45100694636873e+002dB,8.81125306968312e-001°)
3.41192911621920e+001	(-1.45100689896353e+002dB,8.83156189231326e-001°)
3.41979442513700e+001	(-1.45100685133957e+002dB,8.85191750933757e-001°)
3.42767786546441e+001	(-1.45100680349584e+002dB,8.87232002847454e-001°)
3.43557947899865e+001	(-1.45100675543133e+002dB,8.89276955771772e-001°)
3.44349930763329e+001	(-1.45100670714501e+002dB,8.91326620527433e-001°)
3.45143739335847e+001	(-1.45100665833048e+002dB,8.93381004815180e-001°)
3.45939377826113e+001	(-1.45100660959748e+002dB,8.95440125783109e-001°)
3.46736850452522e+001	(-1.45100656063960e+002dB,8.97503991194199e-001°)
3.47536161443196e+001	(-1.45100651145580e+002dB,8.99572611973049e-001°)
3.48337315036002e+001	(-1.45100646204503e+002dB,9.01645999056393e-001°)
3.49140315478577e+001	(-1.45100641210085e+002dB,9.03724160246143e-001°)
3.49945167028348e+001	(-1.45100636223300e+002dB,9.05807112882100e-001°)
3.50751873952558e+001	(-1.45100631213503e+002dB,9.07894864816191e-001°)
3.51560440528288e+001	(-1.45100626180588e+002dB,9.09987427098225e-001°)
3.52370871042477e+001	(-1.45100621124447e+002dB,9.12084810799365e-001°)
3.53183169791947e+001	(-1.45100616044975e+002dB,9.14187027012123e-001°)
3.53997341083425e+001	(-1.45100610911524e+002dB,9.16294083643850e-001°)
3.54813389233566e+001	(-1.45100605785063e+002dB,9.18405998278378e-001°)
3.55631318568975e+001	(-1.45100600634946e+002dB,9.20522778876230e-001°)
3.56451133426234e+001	(-1.45100595461064e+002dB,9.22644436630674e-001°)
3.57272838151919e+001	(-1.45100590263306e+002dB,9.24770982774760e-001°)
3.58096437102626e+001	(-1.45100585011024e+002dB,9.26902425297570e-001°)
3.58921934644995e+001	(-1.45100579765184e+002dB,9.29038781988732e-001°)
3.59749335155732e+001	(-1.45100574495137e+002dB,9.31180060896722e-001°)
3.60578643021632e+001	(-1.45100569200772e+002dB,9.33326273352247e-001°)
3.61409862639603e+001	(-1.45100563881975e+002dB,9.35477430710426e-001°)
3.62242998416688e+001	(-1.45100558508095e+002dB,9.37633541056976e-001°)
3.63078054770091e+001	(-1.45100553140097e+002dB,9.39794622378932e-001°)
3.63915036127197e+001	(-1.45100547747328e+002dB,9.41960682824553e-001°)
3.64753946925597e+001	(-1.45100542329674e+002dB,9.44131733855809e-001°)
3.65594791613115e+001	(-1.45100536887020e+002dB,9.46307786956001e-001°)
3.66437574647823e+001	(-1.45100531388713e+002dB,9.48488850297795e-001°)
3.67282300498074e+001	(-1.45100525895713e+002dB,9.50674942091058e-001°)
3.68128973642521e+001	(-1.45100520377365e+002dB,9.52866070564923e-001°)
3.68977598570140e+001	(-1.45100514833552e+002dB,9.55062247315666e-001°)
3.69828179780256e+001	(-1.45100509264158e+002dB,9.57263483960884e-001°)
3.70680721782565e+001	(-1.45100503638526e+002dB,9.59469788772010e-001°)
3.71535229097162e+001	(-1.45100498017613e+002dB,9.61681180158004e-001°)
3.72391706254558e+001	(-1.45100492370763e+002dB,9.63897666456063e-001°)
3.73250157795710e+001	(-1.45100486697855e+002dB,9.66119259381363e-001°)
3.74110588272043e+001	(-1.45100480968232e+002dB,9.68345967290153e-001°)
3.74973002245473e+001	(-1.45100475242848e+002dB,9.70577808757429e-001°)
3.75837404288433e+001	(-1.45100469491045e+002dB,9.72814792199120e-001°)
3.76703798983898e+001	(-1.45100463712701e+002dB,9.75056929440249e-001°)
3.77572190925405e+001	(-1.45100457907693e+002dB,9.77304232345595e-001°)
3.78442584717082e+001	(-1.45100452045360e+002dB,9.79556709360083e-001°)
3.79314984973671e+001	(-1.45100446186654e+002dB,9.81814379271647e-001°)
3.80189396320550e+001	(-1.45100440300914e+002dB,9.84077250594187e-001°)
3.81065823393762e+001	(-1.45100434388015e+002dB,9.86345335286934e-001°)
3.81944270840035e+001	(-1.45100428417293e+002dB,9.88618641881999e-001°)
3.82824743316811e+001	(-1.45100422449699e+002dB,9.90897189340751e-001°)
3.83707245492267e+001	(-1.45100416454567e+002dB,9.93180986248969e-001°)
3.84591782045342e+001	(-1.45100410431772e+002dB,9.95470044684901e-001°)
3.85478357665760e+001	(-1.45100404381185e+002dB,9.97764376757314e-001°)
3.86366977054058e+001	(-1.45100398272141e+002dB,1.00006399108303e+000°)
3.87257644921606e+001	(-1.45100392165586e+002dB,1.00236890685023e+000°)
3.88150365990637e+001	(-1.45100386030853e+002dB,1.00467913274178e+000°)
3.89045144994269e+001	(-1.45100379867812e+002dB,1.00699468097313e+000°)
3.89941986676532e+001	(-1.45100373645795e+002dB,1.00931556024758e+000°)
3.90840895792390e+001	(-1.45100367425746e+002dB,1.01164178992186e+000°)
3.91741877107771e+001	(-1.45100361176995e+002dB,1.01397337876537e+000°)
3.92644935399588e+001	(-1.45100354899411e+002dB,1.01631033910945e+000°)
3.93550075455766e+001	(-1.45100348562322e+002dB,1.01865267972201e+000°)
3.94457302075266e+001	(-1.45100342226671e+002dB,1.02100042015352e+000°)
3.95366620068116e+001	(-1.45100335861784e+002dB,1.02335356924728e+000°)
3.96278034255427e+001	(-1.45100329467528e+002dB,1.02571213944742e+000°)
3.97191549469428e+001	(-1.45100323043767e+002dB,1.02807614321935e+000°)
3.98107170553485e+001	(-1.45100316559828e+002dB,1.03044558944819e+000°)
3.99024902362130e+001	(-1.45100310076647e+002dB,1.03282049790124e+000°)
3.99944749761085e+001	(-1.45100303563552e+002dB,1.03520087752064e+000°)
4.00866717627291e+001	(-1.45100297020403e+002dB,1.03758674089684e+000°)
4.01790810848928e+001	(-1.45100290416526e+002dB,1.03997809698807e+000°)
4.02717034325447e+001	(-1.45100283812854e+002dB,1.04237496574744e+000°)
4.03645392967593e+001	(-1.45100277178712e+002dB,1.04477735619639e+000°)
4.04575891697430e+001	(-1.45100270513957e+002dB,1.04718528104119e+000°)
