Freq.	V(vd)
2.23357222283049e+001	(-4.97381623985924e-003dB,-3.31185824735082e-004°)
2.23872113856830e+001	(-4.97381624052983e-003dB,-3.31949286909105e-004°)
2.24388192378273e+001	(-4.97381624120139e-003dB,-3.32714509045202e-004°)
2.24905460583574e+001	(-4.97381624187777e-003dB,-3.33481495200506e-004°)
2.25423921215239e+001	(-4.97381624255704e-003dB,-3.34250249441499e-004°)
2.25943577022094e+001	(-4.97381624324018e-003dB,-3.35020775844042e-004°)
2.26464430759302e+001	(-4.97381624392428e-003dB,-3.35793078493387e-004°)
2.26986485188378e+001	(-4.97381624461224e-003dB,-3.36567161484207e-004°)
2.27509743077203e+001	(-4.97381624530599e-003dB,-3.37343028920614e-004°)
2.28034207200038e+001	(-4.97381624599877e-003dB,-3.38120684916177e-004°)
2.28559880337539e+001	(-4.97381624669831e-003dB,-3.38900133593953e-004°)
2.29086765276773e+001	(-4.97381624739978e-003dB,-3.39681379086501e-004°)
2.29614864811232e+001	(-4.97381624810317e-003dB,-3.40464425535906e-004°)
2.30144181740847e+001	(-4.97381624881236e-003dB,-3.41249277093803e-004°)
2.30674718872003e+001	(-4.97381624952251e-003dB,-3.42035937921397e-004°)
2.31206479017555e+001	(-4.97381625023749e-003dB,-3.42824412189485e-004°)
2.31739464996844e+001	(-4.97381625095536e-003dB,-3.43614704078479e-004°)
2.32273679635707e+001	(-4.97381625167709e-003dB,-3.44406817778428e-004°)
2.32809125766497e+001	(-4.97381625239978e-003dB,-3.45200757489039e-004°)
2.33345806228096e+001	(-4.97381625312730e-003dB,-3.45996527419704e-004°)
2.33883723865931e+001	(-4.97381625385868e-003dB,-3.46794131789513e-004°)
2.34422881531988e+001	(-4.97381625459296e-003dB,-3.47593574827287e-004°)
2.34963282084826e+001	(-4.97381625533205e-003dB,-3.48394860771592e-004°)
2.35504928389597e+001	(-4.97381625607115e-003dB,-3.49197993870768e-004°)
2.36047823318053e+001	(-4.97381625681797e-003dB,-3.50002978382945e-004°)
2.36591969748571e+001	(-4.97381625756479e-003dB,-3.50809818576071e-004°)
2.37137370566161e+001	(-4.97381625831739e-003dB,-3.51618518727933e-004°)
2.37684028662483e+001	(-4.97381625907193e-003dB,-3.52429083126179e-004°)
2.38231946935865e+001	(-4.97381625983032e-003dB,-3.53241516068340e-004°)
2.38781128291313e+001	(-4.97381626059161e-003dB,-3.54055821861855e-004°)
2.39331575640534e+001	(-4.97381626135869e-003dB,-3.54872004824093e-004°)
2.39883291901945e+001	(-4.97381626212577e-003dB,-3.55690069282373e-004°)
2.40436280000689e+001	(-4.97381626289864e-003dB,-3.56510019573992e-004°)
2.40990542868655e+001	(-4.97381626367441e-003dB,-3.57331860046245e-004°)
2.41546083444489e+001	(-4.97381626445596e-003dB,-3.58155595056449e-004°)
2.42102904673613e+001	(-4.97381626523751e-003dB,-3.58981228971965e-004°)
2.42661009508237e+001	(-4.97381626602485e-003dB,-3.59808766170220e-004°)
2.43220400907377e+001	(-4.97381626681702e-003dB,-3.60638211038736e-004°)
2.43781081836871e+001	(-4.97381626761015e-003dB,-3.61469567975146e-004°)
2.44343055269393e+001	(-4.97381626840714e-003dB,-3.62302841387222e-004°)
2.44906324184470e+001	(-4.97381626920992e-003dB,-3.63138035692897e-004°)
2.45470891568498e+001	(-4.97381627001463e-003dB,-3.63975155320287e-004°)
2.46036760414758e+001	(-4.97381627082224e-003dB,-3.64814204707718e-004°)
2.46603933723429e+001	(-4.97381627163563e-003dB,-3.65655188303747e-004°)
2.47172414501608e+001	(-4.97381627245192e-003dB,-3.66498110567183e-004°)
2.47742205763324e+001	(-4.97381627327303e-003dB,-3.67342975967118e-004°)
2.48313310529552e+001	(-4.97381627409511e-003dB,-3.68189788982943e-004°)
2.48885731828234e+001	(-4.97381627492490e-003dB,-3.69038554104376e-004°)
2.49459472694291e+001	(-4.97381627575566e-003dB,-3.69889275831487e-004°)
2.50034536169638e+001	(-4.97381627659125e-003dB,-3.70741958674717e-004°)
2.50610925303206e+001	(-4.97381627742973e-003dB,-3.71596607154905e-004°)
2.51188643150953e+001	(-4.97381627827304e-003dB,-3.72453225803313e-004°)
2.51767692775881e+001	(-4.97381627912020e-003dB,-3.73311819161647e-004°)
2.52348077248053e+001	(-4.97381627997122e-003dB,-3.74172391782084e-004°)
2.52929799644609e+001	(-4.97381628082611e-003dB,-3.75034948227294e-004°)
2.53512863049786e+001	(-4.97381628168485e-003dB,-3.75899493070466e-004°)
2.54097270554925e+001	(-4.97381628254745e-003dB,-3.76766030895330e-004°)
2.54683025258499e+001	(-4.97381628341585e-003dB,-3.77634566296184e-004°)
2.55270130266120e+001	(-4.97381628428617e-003dB,-3.78505103877916e-004°)
2.55858588690559e+001	(-4.97381628516035e-003dB,-3.79377648256029e-004°)
2.56448403651767e+001	(-4.97381628604032e-003dB,-3.80252204056667e-004°)
2.57039578276881e+001	(-4.97381628692415e-003dB,-3.81128775916638e-004°)
2.57632115700252e+001	(-4.97381628780991e-003dB,-3.82007368483438e-004°)
2.58226019063454e+001	(-4.97381628870146e-003dB,-3.82887986415278e-004°)
2.58821291515304e+001	(-4.97381628959590e-003dB,-3.83770634381107e-004°)
2.59417936211876e+001	(-4.97381629049517e-003dB,-3.84655317060635e-004°)
2.60015956316522e+001	(-4.97381629140023e-003dB,-3.85542039144363e-004°)
2.60615354999884e+001	(-4.97381629230625e-003dB,-3.86430805333603e-004°)
2.61216135439915e+001	(-4.97381629321999e-003dB,-3.87321620340505e-004°)
2.61818300821893e+001	(-4.97381629413373e-003dB,-3.88214488888080e-004°)
2.62421854338439e+001	(-4.97381629505616e-003dB,-3.89109415710230e-004°)
2.63026799189533e+001	(-4.97381629597858e-003dB,-3.90006405551766e-004°)
2.63633138582533e+001	(-4.97381629690873e-003dB,-3.90905463168441e-004°)
2.64240875732189e+001	(-4.97381629784176e-003dB,-3.91806593326968e-004°)
2.64850013860665e+001	(-4.97381629877963e-003dB,-3.92709800805049e-004°)
2.65460556197548e+001	(-4.97381629972135e-003dB,-3.93615090391401e-004°)
2.66072505979875e+001	(-4.97381630066693e-003dB,-3.94522466885778e-004°)
2.66685866452142e+001	(-4.97381630161637e-003dB,-3.95431935099002e-004°)
2.67300640866326e+001	(-4.97381630257257e-003dB,-3.96343499852980e-004°)
2.67916832481898e+001	(-4.97381630353070e-003dB,-3.97257165980740e-004°)
2.68534444565845e+001	(-4.97381630449365e-003dB,-3.98172938326448e-004°)
2.69153480392686e+001	(-4.97381630546335e-003dB,-3.99090821745438e-004°)
2.69773943244486e+001	(-4.97381630643498e-003dB,-4.00010821104236e-004°)
2.70395836410879e+001	(-4.97381630741337e-003dB,-4.00932941280587e-004°)
2.71019163189079e+001	(-4.97381630839466e-003dB,-4.01857187163481e-004°)
2.71643926883902e+001	(-4.97381630937980e-003dB,-4.02783563653178e-004°)
2.72270130807785e+001	(-4.97381631036976e-003dB,-4.03712075661232e-004°)
2.72897778280798e+001	(-4.97381631136745e-003dB,-4.04642728110523e-004°)
2.73526872630665e+001	(-4.97381631236610e-003dB,-4.05575525935278e-004°)
2.74157417192782e+001	(-4.97381631336957e-003dB,-4.06510474081097e-004°)
2.74789415310234e+001	(-4.97381631437980e-003dB,-4.07447577504982e-004°)
2.75422870333811e+001	(-4.97381631539486e-003dB,-4.08386841175363e-004°)
2.76057785622029e+001	(-4.97381631641184e-003dB,-4.09328270072121e-004°)
2.76694164541145e+001	(-4.97381631743365e-003dB,-4.10271869186620e-004°)
2.77332010465178e+001	(-4.97381631846318e-003dB,-4.11217643521728e-004°)
2.77971326775923e+001	(-4.97381631949656e-003dB,-4.12165598091845e-004°)
2.78612116862971e+001	(-4.97381632053188e-003dB,-4.13115737922934e-004°)
2.79254384123728e+001	(-4.97381632157491e-003dB,-4.14068068052540e-004°)
2.79898131963430e+001	(-4.97381632262181e-003dB,-4.15022593529824e-004°)
2.80543363795165e+001	(-4.97381632367353e-003dB,-4.15979319415584e-004°)
2.81190083039888e+001	(-4.97381632473007e-003dB,-4.16938250782286e-004°)
2.81838293126439e+001	(-4.97381632579144e-003dB,-4.17899392714088e-004°)
2.82487997491564e+001	(-4.97381632685859e-003dB,-4.18862750306869e-004°)
2.83139199579932e+001	(-4.97381632793058e-003dB,-4.19828328668256e-004°)
2.83791902844149e+001	(-4.97381632900642e-003dB,-4.20796132917648e-004°)
2.84446110744785e+001	(-4.97381633008612e-003dB,-4.21766168186248e-004°)
2.85101826750385e+001	(-4.97381633117354e-003dB,-4.22738439617086e-004°)
2.85759054337488e+001	(-4.97381633226385e-003dB,-4.23712952365047e-004°)
2.86417796990652e+001	(-4.97381633336092e-003dB,-4.24689711596903e-004°)
2.87078058202463e+001	(-4.97381633446281e-003dB,-4.25668722491332e-004°)
2.87739841473560e+001	(-4.97381633556760e-003dB,-4.26649990238953e-004°)
2.88403150312654e+001	(-4.97381633668107e-003dB,-4.27633520042351e-004°)
2.89067988236541e+001	(-4.97381633779744e-003dB,-4.28619317116102e-004°)
2.89734358770126e+001	(-4.97381633891766e-003dB,-4.29607386686805e-004°)
2.90402265446438e+001	(-4.97381634004754e-003dB,-4.30597733993105e-004°)
2.91071711806654e+001	(-4.97381634117838e-003dB,-4.31590364285726e-004°)
2.91742701400110e+001	(-4.97381634231597e-003dB,-4.32585282827494e-004°)
2.92415237784327e+001	(-4.97381634345839e-003dB,-4.33582494893369e-004°)
2.93089324525025e+001	(-4.97381634460660e-003dB,-4.34582005770470e-004°)
2.93764965196146e+001	(-4.97381634575866e-003dB,-4.35583820758103e-004°)
2.94442163379869e+001	(-4.97381634691845e-003dB,-4.36587945167793e-004°)
2.95120922666632e+001	(-4.97381634808209e-003dB,-4.37594384323306e-004°)
2.95801246655148e+001	(-4.97381634925153e-003dB,-4.38603143560684e-004°)
2.96483138952427e+001	(-4.97381635042578e-003dB,-4.39614228228267e-004°)
2.97166603173796e+001	(-4.97381635160487e-003dB,-4.40627643686726e-004°)
2.97851642942912e+001	(-4.97381635279167e-003dB,-4.41643395309087e-004°)
2.98538261891789e+001	(-4.97381635398330e-003dB,-4.42661488480766e-004°)
2.99226463660812e+001	(-4.97381635517975e-003dB,-4.43681928599591e-004°)
2.99916251898758e+001	(-4.97381635638102e-003dB,-4.44704721075834e-004°)
3.00607630262816e+001	(-4.97381635758905e-003dB,-4.45729871332238e-004°)
3.01300602418605e+001	(-4.97381635880094e-003dB,-4.46757384804049e-004°)
3.01995172040194e+001	(-4.97381636002152e-003dB,-4.47787266939040e-004°)
3.02691342810123e+001	(-4.97381636124691e-003dB,-4.48819523197544e-004°)
3.03389118419420e+001	(-4.97381636247521e-003dB,-4.49854159052482e-004°)
3.04088502567621e+001	(-4.97381636371122e-003dB,-4.50891179989388e-004°)
3.04789498962791e+001	(-4.97381636495205e-003dB,-4.51930591506446e-004°)
3.05492111321544e+001	(-4.97381636620157e-003dB,-4.52972399114511e-004°)
3.06196343369060e+001	(-4.97381636745302e-003dB,-4.54016608337143e-004°)
3.06902198839108e+001	(-4.97381636871219e-003dB,-4.55063224710637e-004°)
3.07609681474063e+001	(-4.97381636997618e-003dB,-4.56112253784048e-004°)
3.08318795024928e+001	(-4.97381637124693e-003dB,-4.57163701119223e-004°)
3.09029543251352e+001	(-4.97381637252250e-003dB,-4.58217572290831e-004°)
3.09741929921651e+001	(-4.97381637380482e-003dB,-4.59273872886394e-004°)
3.10455958812828e+001	(-4.97381637509197e-003dB,-4.60332608506310e-004°)
3.11171633710594e+001	(-4.97381637638781e-003dB,-4.61393784763892e-004°)
3.11888958409386e+001	(-4.97381637768654e-003dB,-4.62457407285390e-004°)
3.12607936712388e+001	(-4.97381637899298e-003dB,-4.63523481710024e-004°)
3.13328572431551e+001	(-4.97381638030425e-003dB,-4.64592013690016e-004°)
3.14050869387614e+001	(-4.97381638162325e-003dB,-4.65663008890615e-004°)
3.14774831410124e+001	(-4.97381638294706e-003dB,-4.66736472990132e-004°)
3.15500462337455e+001	(-4.97381638427763e-003dB,-4.67812411679965e-004°)
3.16227766016830e+001	(-4.97381638561302e-003dB,-4.68890830664636e-004°)
3.16956746304341e+001	(-4.97381638695517e-003dB,-4.69971735661814e-004°)
3.17687407064969e+001	(-4.97381638830504e-003dB,-4.71055132402349e-004°)
3.18419752172605e+001	(-4.97381638965780e-003dB,-4.72141026630304e-004°)
3.19153785510068e+001	(-4.97381639102021e-003dB,-4.73229424102982e-004°)
3.19889510969132e+001	(-4.97381639238841e-003dB,-4.74320330590956e-004°)
3.20626932450539e+001	(-4.97381639376240e-003dB,-4.75413751878106e-004°)
3.21366053864024e+001	(-4.97381639514218e-003dB,-4.76509693761643e-004°)
3.22106879128335e+001	(-4.97381639652967e-003dB,-4.77608162052139e-004°)
3.22849412171255e+001	(-4.97381639792199e-003dB,-4.78709162573566e-004°)
3.23593656929620e+001	(-4.97381639932011e-003dB,-4.79812701163319e-004°)
3.24339617349341e+001	(-4.97381640072883e-003dB,-4.80918783672249e-004°)
3.25087297385426e+001	(-4.97381640213948e-003dB,-4.82027415964695e-004°)
3.25836701002001e+001	(-4.97381640355689e-003dB,-4.83138603918515e-004°)
3.26587832172328e+001	(-4.97381640498395e-003dB,-4.84252353425119e-004°)
3.27340694878830e+001	(-4.97381640641583e-003dB,-4.85368670389494e-004°)
3.28095293113111e+001	(-4.97381640785447e-003dB,-4.86487560730241e-004°)
3.28851630875975e+001	(-4.97381640930082e-003dB,-4.87609030379607e-004°)
3.29609712177449e+001	(-4.97381641075007e-003dB,-4.88733085283511e-004°)
3.30369541036806e+001	(-4.97381641220897e-003dB,-4.89859731401581e-004°)
3.31131121482583e+001	(-4.97381641367559e-003dB,-4.90988974707183e-004°)
3.31894457552602e+001	(-4.97381641514799e-003dB,-4.92120821187451e-004°)
3.32659553293996e+001	(-4.97381641662619e-003dB,-4.93255276843324e-004°)
3.33426412763226e+001	(-4.97381641811114e-003dB,-4.94392347689571e-004°)
3.34195040026106e+001	(-4.97381641960381e-003dB,-4.95532039754831e-004°)
3.34965439157819e+001	(-4.97381642110323e-003dB,-4.96674359081636e-004°)
3.35737614242946e+001	(-4.97381642261038e-003dB,-4.97819311726450e-004°)
3.36511569375482e+001	(-4.97381642412138e-003dB,-4.98966903759697e-004°)
3.37287308658860e+001	(-4.97381642564396e-003dB,-5.00117141265797e-004°)
3.38064836205973e+001	(-4.97381642717040e-003dB,-5.01270030343195e-004°)
3.38844156139194e+001	(-4.97381642870649e-003dB,-5.02425577104393e-004°)
3.39625272590400e+001	(-4.97381643024740e-003dB,-5.03583787675985e-004°)
3.40408189700992e+001	(-4.97381643179507e-003dB,-5.04744668198689e-004°)
3.41192911621920e+001	(-4.97381643335045e-003dB,-5.05908224827376e-004°)
3.41979442513700e+001	(-4.97381643491356e-003dB,-5.07074463731110e-004°)
3.42767786546441e+001	(-4.97381643648245e-003dB,-5.08243391093172e-004°)
3.43557947899865e+001	(-4.97381643806100e-003dB,-5.09415013111100e-004°)
3.44349930763329e+001	(-4.97381643964533e-003dB,-5.10589335996715e-004°)
3.45143739335847e+001	(-4.97381644123835e-003dB,-5.11766365976161e-004°)
3.45939377826113e+001	(-4.97381644283619e-003dB,-5.12946109289935e-004°)
3.46736850452522e+001	(-4.97381644444271e-003dB,-5.14128572192917e-004°)
3.47536161443196e+001	(-4.97381644605792e-003dB,-5.15313760954409e-004°)
3.48337315036002e+001	(-4.97381644767892e-003dB,-5.16501681858162e-004°)
3.49140315478577e+001	(-4.97381644930860e-003dB,-5.17692341202416e-004°)
3.49945167028348e+001	(-4.97381645094600e-003dB,-5.18885745299928e-004°)
3.50751873952558e+001	(-4.97381645258919e-003dB,-5.20081900478007e-004°)
3.51560440528288e+001	(-4.97381645424203e-003dB,-5.21280813078549e-004°)
3.52370871042477e+001	(-4.97381645590066e-003dB,-5.22482489458070e-004°)
3.53183169791947e+001	(-4.97381645756701e-003dB,-5.23686935987737e-004°)
3.53997341083425e+001	(-4.97381645924107e-003dB,-5.24894159053407e-004°)
3.54813389233566e+001	(-4.97381646092286e-003dB,-5.26104165055656e-004°)
3.55631318568975e+001	(-4.97381646261333e-003dB,-5.27316960409815e-004°)
3.56451133426234e+001	(-4.97381646431152e-003dB,-5.28532551546006e-004°)
3.57272838151919e+001	(-4.97381646601935e-003dB,-5.29750944909170e-004°)
3.58096437102626e+001	(-4.97381646773298e-003dB,-5.30972146959108e-004°)
3.58921934644995e+001	(-4.97381646945433e-003dB,-5.32196164170512e-004°)
3.59749335155732e+001	(-4.97381647118339e-003dB,-5.33423003032999e-004°)
3.60578643021632e+001	(-4.97381647292017e-003dB,-5.34652670051147e-004°)
3.61409862639603e+001	(-4.97381647466661e-003dB,-5.35885171744527e-004°)
3.62242998416688e+001	(-4.97381647641979e-003dB,-5.37120514647742e-004°)
3.63078054770091e+001	(-4.97381647818070e-003dB,-5.38358705310457e-004°)
3.63915036127197e+001	(-4.97381647995029e-003dB,-5.39599750297434e-004°)
3.64753946925597e+001	(-4.97381648172856e-003dB,-5.40843656188571e-004°)
3.65594791613115e+001	(-4.97381648351552e-003dB,-5.42090429578933e-004°)
3.66437574647823e+001	(-4.97381648530923e-003dB,-5.43340077078788e-004°)
3.67282300498074e+001	(-4.97381648711259e-003dB,-5.44592605313644e-004°)
3.68128973642521e+001	(-4.97381648892367e-003dB,-5.45848020924279e-004°)
3.68977598570140e+001	(-4.97381649074247e-003dB,-5.47106330566784e-004°)
3.69828179780256e+001	(-4.97381649257092e-003dB,-5.48367540912589e-004°)
3.70680721782565e+001	(-4.97381649440612e-003dB,-5.49631658648508e-004°)
3.71535229097162e+001	(-4.97381649625097e-003dB,-5.50898690476766e-004°)
3.72391706254558e+001	(-4.97381649810547e-003dB,-5.52168643115039e-004°)
3.73250157795710e+001	(-4.97381649996576e-003dB,-5.53441523296491e-004°)
3.74110588272043e+001	(-4.97381650183569e-003dB,-5.54717337769805e-004°)
3.74973002245473e+001	(-4.97381650371624e-003dB,-5.55996093299223e-004°)
3.75837404288433e+001	(-4.97381650560355e-003dB,-5.57277796664579e-004°)
3.76703798983898e+001	(-4.97381650749954e-003dB,-5.58562454661337e-004°)
3.77572190925405e+001	(-4.97381650940614e-003dB,-5.59850074100626e-004°)
3.78442584717082e+001	(-4.97381651131853e-003dB,-5.61140661809275e-004°)
3.79314984973671e+001	(-4.97381651324154e-003dB,-5.62434224629852e-004°)
3.80189396320550e+001	(-4.97381651517323e-003dB,-5.63730769420699e-004°)
3.81065823393762e+001	(-4.97381651711360e-003dB,-5.65030303055967e-004°)
3.81944270840035e+001	(-4.97381651906362e-003dB,-5.66332832425655e-004°)
3.82824743316811e+001	(-4.97381652102233e-003dB,-5.67638364435642e-004°)
3.83707245492267e+001	(-4.97381652298972e-003dB,-5.68946906007729e-004°)
3.84591782045342e+001	(-4.97381652496579e-003dB,-5.70258464079675e-004°)
3.85478357665760e+001	(-4.97381652695248e-003dB,-5.71573045605229e-004°)
3.86366977054058e+001	(-4.97381652894882e-003dB,-5.72890657554171e-004°)
3.87257644921606e+001	(-4.97381653095094e-003dB,-5.74211306912350e-004°)
3.88150365990637e+001	(-4.97381653296465e-003dB,-5.75535000681716e-004°)
3.89045144994269e+001	(-4.97381653498607e-003dB,-5.76861745880362e-004°)
3.89941986676532e+001	(-4.97381653702004e-003dB,-5.78191549542559e-004°)
3.90840895792390e+001	(-4.97381653906076e-003dB,-5.79524418718793e-004°)
3.91741877107771e+001	(-4.97381654111113e-003dB,-5.80860360475805e-004°)
3.92644935399588e+001	(-4.97381654317114e-003dB,-5.82199381896624e-004°)
3.93550075455766e+001	(-4.97381654524081e-003dB,-5.83541490080609e-004°)
3.94457302075266e+001	(-4.97381654732109e-003dB,-5.84886692143484e-004°)
3.95366620068116e+001	(-4.97381654940909e-003dB,-5.86234995217376e-004°)
3.96278034255427e+001	(-4.97381655150771e-003dB,-5.87586406450853e-004°)
3.97191549469428e+001	(-4.97381655361693e-003dB,-5.88940933008965e-004°)
